short_app	policy_impl	cache_percentage	batchsize	dataset_short	num_worker	use_amp	epoch_e2e_time	cuda_usage	Step(average) L1 sample	Step(average) L2 feat copy	Step(average) L1 train total	Time.L	Time.R	Time.C	Wght.L	Wght.R	Wght.C	Thpt.L	Thpt.R	Thpt.C	SizeGB.L	SizeGB.R	SizeGB.C	optimal_local_rate	optimal_remote_rate	optimal_cpu_rate	coll_cache:local_cache_rate	coll_cache:remote_cache_rate	coll_cache:global_cache_rate
sage_unsup	Coll	8.000000	2000	PAU	8	False	1.435880	14.08	0.001895	0.005324	0.004226	0.004939	0.000000	0.000000	100.000000	0.000000	0.000000	111.319030	nan	nan	0.549805	0.000000	0.000000	0.118498	0.860851	0.020651	0.079964	0.556010	0.635974
sage_unsup	WG	8.000000	2000	PAU	8	False	1.234564	17.41	0.001870	0.003547	0.004443	0.000000	0.000000	0.000000	nan	nan	nan	nan	nan	nan	0.000000	0.000000	0.000000	None	None	None	0.080000	0	0.080000
sage_unsup	Cliq	12.000000	2000	PAU	8	False	1.316469	16.20	0.001884	0.004308	0.004301	0.003896	0.000000	0.000000	100.000000	0.000000	0.000000	141.100247	nan	nan	0.549727	0.000000	0.000000	0.125000	0.875000	0.000000	0.120000	0.840000	0.960000
sage_unsup	MPSPhaseCliq	12.000000	2000	PAU	8	False	1.127890	19.42	0.001955	0.002773	0.004249	0.000046	0.002292	0.000109	12.482309	87.379227	0.138464	1492.025956	209.620078	6.984746	0.068633	0.480449	0.000761	0.125000	0.875000	0.000000	0.120000	0.840000	0.960000
sage_unsup	Rep	12.000000	2000	PAU	8	False	3.573588	14.60	0.001880	0.021894	0.004774	0.021509	0.000000	0.000000	100.000000	0.000000	0.000000	25.562065	nan	nan	0.549814	0.000000	0.000000	0.542881	0.000000	0.457119	0.120000	0.000000	0.120000
sage_unsup	MPSPhaseRep	12.000000	2000	PAU	8	False	3.587212	17.52	0.001964	0.022004	0.004707	0.003117	0.000000	0.021594	53.547321	0.000000	46.452679	94.444904	nan	11.826473	0.294385	0.000000	0.255381	0.542998	0.000000	0.457002	0.120000	0.000000	0.120000
sage_unsup	MPSPhaseColl	12.000000	2000	PAU	8	False	1.044983	19.42	0.001944	0.002290	0.004100	0.000210	0.001668	0.000779	34.015309	64.864049	1.120642	890.671503	213.830888	7.910282	0.187041	0.356670	0.006162	0.341849	0.652957	0.005194	0.119997	0.644597	0.764594
sage_unsup	Coll	12.000000	2000	PAU	8	False	1.313562	16.36	0.001875	0.004213	0.004373	0.003829	0.000000	0.000000	100.000000	0.000000	0.000000	143.579427	nan	nan	0.549766	0.000000	0.000000	0.360090	0.631609	0.008301	0.119291	0.613082	0.732374
sage_unsup	WG	12.000000	2000	PAU	8	False	1.234564	17.41	0.001870	0.003547	0.004443	0.000000	0.000000	0.000000	nan	nan	nan	nan	nan	nan	0.000000	0.000000	0.000000	None	None	None	0.120000	0	0.120000
sage_unsup	Cliq	16.000000	2000	PAU	8	False	1.319598	18.32	0.001888	0.004353	0.004278	0.003935	0.000000	0.000000	100.000000	0.000000	0.000000	139.729094	nan	nan	0.549834	0.000000	0.000000	0.125000	0.875000	0.000000	0.125000	0.875000	1.000000
sage_unsup	MPSPhaseCliq	16.000000	2000	PAU	8	False	1.117068	21.54	0.001953	0.002784	0.004164	0.000044	0.002302	0.000000	12.499778	87.500222	0.000000	1562.056087	209.002192	nan	0.068730	0.481123	0.000000	0.125000	0.875000	0.000000	0.125000	0.875000	1.000000
sage_unsup	Rep	16.000000	2000	PAU	8	False	3.141052	16.82	0.001888	0.018173	0.005030	0.017812	0.000000	0.000000	100.000000	0.000000	0.000000	30.871481	nan	nan	0.549883	0.000000	0.000000	0.624239	0.000000	0.375761	0.160000	0.000000	0.160000
sage_unsup	MPSPhaseRep	16.000000	2000	PAU	8	False	3.158573	20.05	0.001942	0.018298	0.004983	0.002774	0.000000	0.017914	61.559641	0.000000	38.440359	121.999904	nan	11.796814	0.338428	0.000000	0.211328	0.624215	0.000000	0.375785	0.160000	0.000000	0.160000
sage_unsup	MPSPhaseColl	16.000000	2000	PAU	8	False	1.021185	21.55	0.001960	0.001954	0.004189	0.000128	0.001413	0.000419	45.394153	54.032115	0.573733	1949.768066	210.233933	7.528155	0.249570	0.297061	0.003154	0.457990	0.541054	0.000956	0.159639	0.688146	0.847785
sage_unsup	Coll	16.000000	2000	PAU	8	False	1.260468	18.48	0.001885	0.003696	0.004470	0.003310	0.000000	0.000000	100.000000	0.000000	0.000000	166.115937	nan	nan	0.549844	0.000000	0.000000	0.480166	0.514151	0.005683	0.159998	0.612772	0.772770
sage_unsup	WG	16.000000	2000	PAU	8	False	1.234564	17.41	0.001870	0.003547	0.004443	0.000000	0.000000	0.000000	nan	nan	nan	nan	nan	nan	0.000000	0.000000	0.000000	None	None	None	0.160000	0	0.160000
sage_unsup	Cliq	20.000000	2000	PAU	8	False	1.308770	20.43	0.001894	0.004325	0.004208	0.003907	0.000000	0.000000	100.000000	0.000000	0.000000	140.720482	nan	nan	0.549795	0.000000	0.000000	0.125000	0.875000	0.000000	0.125000	0.875000	1.000000
sage_unsup	MPSPhaseCliq	20.000000	2000	PAU	8	False	1.120779	23.50	0.001966	0.002785	0.004259	0.000045	0.002299	0.000000	12.500222	87.499778	0.000000	1527.126736	209.236693	nan	0.068721	0.481035	0.000000	0.125000	0.875000	0.000000	0.125000	0.875000	1.000000
sage_unsup	Rep	20.000000	2000	PAU	8	False	2.784886	19.09	0.001885	0.015212	0.005127	0.014830	0.000000	0.000000	100.000000	0.000000	0.000000	37.078425	nan	nan	0.549873	0.000000	0.000000	0.691202	0.000000	0.308798	0.200000	0.000000	0.200000
sage_unsup	MPSPhaseRep	20.000000	2000	PAU	8	False	2.789834	22.00	0.003072	0.015276	0.005038	0.002411	0.000000	0.014866	68.208698	0.000000	31.791302	155.573576	nan	11.760004	0.375088	0.000000	0.174824	0.691260	0.000000	0.308740	0.200000	0.000000	0.200000
sage_unsup	MPSPhaseColl	20.000000	2000	PAU	8	False	1.033628	23.66	0.001962	0.001907	0.004312	0.000078	0.001410	0.000246	46.953169	52.750142	0.296688	3308.919271	205.646055	6.629510	0.258096	0.289961	0.001631	0.474960	0.525040	0.000000	0.195450	0.717017	0.912467
sage_unsup	Coll	20.000000	2000	PAU	8	False	1.215146	20.60	0.001886	0.003370	0.004431	0.002987	0.000000	0.000000	100.000000	0.000000	0.000000	184.059309	nan	nan	0.549785	0.000000	0.000000	0.581815	0.415677	0.002508	0.199463	0.616173	0.815637
sage_unsup	WG	20.000000	2000	PAU	8	False	1.234564	17.41	0.001870	0.003547	0.004443	0.000000	0.000000	0.000000	nan	nan	nan	nan	nan	nan	0.000000	0.000000	0.000000	None	None	None	0.200000	0	0.200000
sage_unsup	Cliq	25.000000	2000	PAU	8	False	1.304860	23.24	0.001891	0.004348	0.004165	0.003931	0.000000	0.000000	100.000000	0.000000	0.000000	139.873760	nan	nan	0.549844	0.000000	0.000000	0.125000	0.875000	0.000000	0.125000	0.875000	1.000000
sage_unsup	MPSPhaseCliq	25.000000	2000	PAU	8	False	1.123114	26.30	0.001971	0.002785	0.004288	0.000046	0.002298	0.000000	12.499778	87.500222	0.000000	1493.503736	209.276749	nan	0.068701	0.480918	0.000000	0.125000	0.875000	0.000000	0.125000	0.875000	1.000000
sage_unsup	Rep	25.000000	2000	PAU	8	False	2.413559	21.58	0.001890	0.012371	0.005045	0.011950	0.000000	0.000000	100.000000	0.000000	0.000000	46.008760	nan	nan	0.549805	0.000000	0.000000	0.760093	0.000000	0.239907	0.250000	0.000000	0.250000
sage_unsup	MPSPhaseRep	25.000000	2000	PAU	8	False	2.396900	24.80	0.001958	0.012173	0.005007	0.000908	0.000000	0.011728	75.060838	0.000000	24.939162	454.477991	nan	11.690772	0.412666	0.000000	0.137109	0.759966	0.000000	0.240034	0.250000	0.000000	0.250000
sage_unsup	MPSPhaseColl	25.000000	2000	PAU	8	False	0.976586	26.30	0.001949	0.001692	0.004187	0.000109	0.001167	0.000000	55.584167	44.415833	0.000000	2804.257454	209.295670	nan	0.305664	0.244248	0.000000	0.561789	0.438211	0.000000	0.249626	0.750374	1.000000
sage_unsup	Coll	25.000000	2000	PAU	8	False	1.154373	23.08	0.001892	0.002816	0.004502	0.002433	0.000000	0.000000	100.000000	0.000000	0.000000	226.014212	nan	nan	0.549893	0.000000	0.000000	0.666620	0.333380	0.000000	0.249231	0.631374	0.880605
sage_unsup	WG	25.000000	2000	PAU	8	False	1.234564	17.41	0.001870	0.003547	0.004443	0.000000	0.000000	0.000000	nan	nan	nan	nan	nan	nan	0.000000	0.000000	0.000000	None	None	None	0.250000	0	0.250000
sage_unsup	Cliq	40.000000	2000	PAU	8	False	1.310907	31.03	0.001892	0.004363	0.004190	0.003945	0.000000	0.000000	100.000000	0.000000	0.000000	139.360048	nan	nan	0.549775	0.000000	0.000000	0.125000	0.875000	0.000000	0.125000	0.875000	1.000000
sage_unsup	MPSPhaseCliq	40.000000	2000	PAU	8	False	1.131464	34.25	0.001974	0.002783	0.004213	0.000043	0.002301	0.000000	12.499112	87.500888	0.000000	1598.155887	209.076047	nan	0.068721	0.481084	0.000000	0.125000	0.875000	0.000000	0.125000	0.875000	1.000000
sage_unsup	Rep	40.000000	2000	PAU	8	False	1.692488	30.18	0.001886	0.006921	0.004699	0.006529	0.000000	0.000000	100.000000	0.000000	0.000000	84.208136	nan	nan	0.549795	0.000000	0.000000	0.894592	0.000000	0.105408	0.400000	0.000000	0.400000
sage_unsup	MPSPhaseRep	40.000000	2000	PAU	8	False	1.571327	33.09	0.001951	0.005980	0.004592	0.000832	0.000000	0.005567	88.611215	0.000000	11.388785	585.573637	nan	11.247923	0.487197	0.000000	0.062617	0.894603	0.000000	0.105397	0.400000	0.000000	0.400000
sage_unsup	MPSPhaseColl	40.000000	2000	PAU	8	False	0.954995	34.09	0.001974	0.001451	0.004223	0.000154	0.000881	0.000000	73.968344	26.031656	0.000000	2640.460126	162.435265	nan	0.406631	0.143105	0.000000	0.735206	0.264794	0.000000	0.399320	0.600680	1.000000
sage_unsup	Coll	40.000000	2000	PAU	8	False	1.095441	31.18	0.001895	0.002286	0.004541	0.001899	0.000000	0.000000	100.000000	0.000000	0.000000	289.476986	nan	nan	0.549717	0.000000	0.000000	0.794492	0.205508	0.000000	0.399710	0.598638	0.998348
sage_unsup	WG	40.000000	2000	PAU	8	False	1.234564	17.41	0.001870	0.003547	0.004443	0.000000	0.000000	0.000000	nan	nan	nan	nan	nan	nan	0.000000	0.000000	0.000000	None	None	None	0.400000	0	0.400000
sage_unsup	Cliq	1.000000	4000	PAU	8	False	7.774003	10.02	0.003345	0.051959	0.006863	0.051427	0.000000	0.000000	100.000000	0.000000	0.000000	20.806191	nan	nan	1.070000	0.000000	0.000000	0.053608	0.375259	0.571133	0.010000	0.070000	0.080000
sage_unsup	MPSPhaseCliq	1.000000	4000	PAU	8	False	7.779113	12.95	0.003415	0.051978	0.006801	0.000203	0.001986	0.051413	5.650372	37.145882	57.203746	297.827509	200.131388	11.905162	0.060459	0.397461	0.612080	0.053618	0.375324	0.571058	0.010000	0.070000	0.080000
sage_unsup	Rep	1.000000	4000	PAU	8	False	11.256330	9.80	0.003343	0.078177	0.008494	0.077764	0.000000	0.000000	100.000000	0.000000	0.000000	13.759580	nan	nan	1.070000	0.000000	0.000000	0.129437	0.000000	0.870563	0.010000	0.000000	0.010000
sage_unsup	MPSPhaseRep	1.000000	4000	PAU	8	False	11.272243	12.88	0.003418	0.078144	0.008571	0.005275	0.000000	0.077704	13.213712	0.000000	86.786288	26.803169	nan	11.950650	0.141387	0.000000	0.928613	0.129483	0.000000	0.870517	0.010000	0.000000	0.010000
sage_unsup	MPSPhaseColl	1.000000	4000	PAU	8	False	8.241300	13.06	0.003619	0.053799	0.007890	0.000525	0.001854	0.053231	5.418553	35.336960	59.244487	110.435268	203.940382	11.908775	0.057979	0.378105	0.633916	0.053354	0.355076	0.591570	0.009692	0.069306	0.078997
sage_unsup	Coll	1.000000	4000	PAU	8	False	7.942225	10.03	0.003354	0.053309	0.006836	0.052777	0.000000	0.000000	100.000000	0.000000	0.000000	20.273983	nan	nan	1.070000	0.000000	0.000000	0.056219	0.357593	0.586188	0.009996	0.069107	0.079104
sage_unsup	WG	1.000000	4000	PAU	8	False	2.088733	22.80	0.003349	0.006748	0.006578	0.000000	0.000000	0.000000	nan	nan	nan	nan	nan	nan	0.000000	0.000000	0.000000	None	None	None	0.010000	0	0.010000
sage_unsup	Cliq	2.000000	4000	PAU	8	False	5.797970	10.78	0.003362	0.035640	0.007329	0.035077	0.000000	0.000000	100.000000	0.000000	0.000000	30.504319	nan	nan	1.070000	0.000000	0.000000	0.076604	0.536231	0.387165	0.020000	0.140000	0.160000
sage_unsup	MPSPhaseCliq	2.000000	4000	PAU	8	False	5.801089	13.84	0.003436	0.035635	0.007323	0.000467	0.002650	0.035038	7.924759	53.061113	39.014128	181.573709	214.246757	11.914241	0.084795	0.567754	0.417451	0.076623	0.536362	0.387015	0.020000	0.140000	0.160000
sage_unsup	Rep	2.000000	4000	PAU	8	False	10.490893	10.34	0.003352	0.072363	0.008175	0.071896	0.000000	0.000000	100.000000	0.000000	0.000000	14.882608	nan	nan	1.070000	0.000000	0.000000	0.196309	0.000000	0.803691	0.020000	0.000000	0.020000
sage_unsup	MPSPhaseRep	2.000000	4000	PAU	8	False	10.503477	13.33	0.003433	0.072345	0.008206	0.005012	0.000000	0.071849	19.816917	0.000000	80.183083	42.306667	nan	11.941140	0.212041	0.000000	0.857959	0.196252	0.000000	0.803748	0.020000	0.000000	0.020000
sage_unsup	MPSPhaseColl	2.000000	4000	PAU	8	False	6.031450	13.88	0.003432	0.037541	0.007223	0.000518	0.002523	0.036948	7.676511	51.190129	41.133360	158.568865	217.096463	11.912064	0.082139	0.547734	0.440127	0.058807	0.532870	0.408323	0.019427	0.139185	0.158612
sage_unsup	Coll	2.000000	4000	PAU	8	False	6.000483	10.81	0.003358	0.037302	0.007307	0.036739	0.000000	0.000000	100.000000	0.000000	0.000000	29.124364	nan	nan	1.070000	0.000000	0.000000	0.055615	0.538606	0.405779	0.019726	0.139558	0.159283
sage_unsup	WG	2.000000	4000	PAU	8	False	2.088733	22.80	0.003349	0.006748	0.006578	0.000000	0.000000	0.000000	nan	nan	nan	nan	nan	nan	0.000000	0.000000	0.000000	None	None	None	0.020000	0	0.020000
sage_unsup	Cliq	4.000000	4000	PAU	8	False	3.595768	12.22	0.003355	0.018657	0.006711	0.018077	0.000000	0.000000	100.000000	0.000000	0.000000	59.191237	nan	nan	1.070000	0.000000	0.000000	0.103352	0.723462	0.173187	0.040000	0.280000	0.320000
sage_unsup	MPSPhaseCliq	4.000000	4000	PAU	8	False	3.499832	15.43	0.003451	0.016955	0.007548	0.001540	0.003557	0.016344	10.569692	71.711631	17.718677	73.438768	215.719554	11.599966	0.113096	0.767314	0.189590	0.103361	0.723530	0.173108	0.040000	0.280000	0.320000
sage_unsup	Rep	4.000000	4000	PAU	8	False	9.363565	11.46	0.003345	0.063927	0.007599	0.063423	0.000000	0.000000	100.000000	0.000000	0.000000	16.870851	nan	nan	1.070000	0.000000	0.000000	0.292595	0.000000	0.707405	0.040000	0.000000	0.040000
sage_unsup	MPSPhaseRep	4.000000	4000	PAU	8	False	9.380967	14.52	0.003443	0.063918	0.007650	0.004702	0.000000	0.063384	29.354374	0.000000	70.645626	66.799617	nan	11.925852	0.314092	0.000000	0.755908	0.292672	0.000000	0.707328	0.040000	0.000000	0.040000
sage_unsup	MPSPhaseColl	4.000000	4000	PAU	8	False	3.539494	14.96	0.003431	0.017254	0.007600	0.001521	0.003528	0.016646	10.569692	71.352950	18.077358	74.356149	216.404921	11.620073	0.113096	0.763477	0.193428	0.107829	0.715443	0.176728	0.039628	0.277092	0.316719
sage_unsup	Coll	4.000000	4000	PAU	8	False	3.634768	12.33	0.003350	0.018969	0.006714	0.018391	0.000000	0.000000	100.000000	0.000000	0.000000	58.180632	nan	nan	1.070000	0.000000	0.000000	0.100155	0.721165	0.178680	0.039253	0.275502	0.314755
sage_unsup	WG	4.000000	4000	PAU	8	False	2.088733	22.80	0.003349	0.006748	0.006578	0.000000	0.000000	0.000000	nan	nan	nan	nan	nan	nan	0.000000	0.000000	0.000000	None	None	None	0.040000	0	0.040000
sage_unsup	Cliq	8.000000	4000	PAU	8	False	2.403558	15.38	0.003347	0.009867	0.005971	0.009270	0.000000	0.000000	100.000000	0.000000	0.000000	115.426106	nan	nan	1.070000	0.000000	0.000000	0.122123	0.854862	0.023014	0.080000	0.560000	0.640000
sage_unsup	MPSPhaseCliq	8.000000	4000	PAU	8	False	1.842615	18.54	0.003420	0.005470	0.005798	0.000742	0.004104	0.003051	12.481746	84.859631	2.658623	179.992840	221.247087	9.323915	0.133555	0.907998	0.028447	0.122121	0.854850	0.023029	0.080000	0.560000	0.640000
sage_unsup	Rep	8.000000	4000	PAU	8	False	7.770148	13.74	0.003362	0.051948	0.006815	0.051415	0.000000	0.000000	100.000000	0.000000	0.000000	20.811047	nan	nan	1.070000	0.000000	0.000000	0.428968	0.000000	0.571032	0.080000	0.000000	0.080000
sage_unsup	MPSPhaseRep	8.000000	4000	PAU	8	False	7.784947	16.78	0.003445	0.051986	0.006817	0.004135	0.000000	0.051427	42.811770	0.000000	57.188230	110.782573	nan	11.898693	0.458086	0.000000	0.611914	0.428972	0.000000	0.571028	0.080000	0.000000	0.080000
sage_unsup	MPSPhaseColl	8.000000	4000	PAU	8	False	1.831323	18.43	0.003396	0.005454	0.005747	0.000737	0.004096	0.003048	12.513690	84.819473	2.666837	181.677726	221.574306	9.361928	0.133896	0.907568	0.028535	0.121152	0.855649	0.023199	0.079971	0.559928	0.639899
sage_unsup	Coll	8.000000	4000	PAU	8	False	2.423897	15.47	0.003357	0.010055	0.005936	0.009458	0.000000	0.000000	100.000000	0.000000	0.000000	113.131740	nan	nan	1.070000	0.000000	0.000000	0.127702	0.847808	0.024490	0.079978	0.558830	0.638808
sage_unsup	WG	8.000000	4000	PAU	8	False	2.088733	22.80	0.003349	0.006748	0.006578	0.000000	0.000000	0.000000	nan	nan	nan	nan	nan	nan	0.000000	0.000000	0.000000	None	None	None	0.080000	0	0.080000
sage_unsup	Cliq	12.000000	4000	PAU	8	False	2.222564	17.57	0.003342	0.008335	0.006070	0.007684	0.000000	0.000000	100.000000	0.000000	0.000000	139.250390	nan	nan	1.070000	0.000000	0.000000	0.125000	0.875000	0.000000	0.120000	0.840000	0.960000
sage_unsup	MPSPhaseCliq	12.000000	4000	PAU	8	False	1.821032	20.67	0.003440	0.005157	0.005905	0.000070	0.004409	0.000135	12.790231	87.117589	0.092180	1955.078125	211.421684	7.306134	0.136855	0.932158	0.000986	0.125000	0.875000	0.000000	0.120000	0.840000	0.960000
sage_unsup	Rep	12.000000	4000	PAU	8	False	6.677160	15.84	0.003354	0.042982	0.007032	0.042369	0.000000	0.000000	100.000000	0.000000	0.000000	25.254313	nan	nan	1.070000	0.000000	0.000000	0.530822	0.000000	0.469178	0.120000	0.000000	0.120000
sage_unsup	MPSPhaseRep	12.000000	4000	PAU	8	False	6.674857	18.79	0.003431	0.043066	0.006863	0.003866	0.000000	0.042425	52.852110	0.000000	47.147890	146.279767	nan	11.891159	0.565518	0.000000	0.504482	0.530887	0.000000	0.469113	0.120000	0.000000	0.120000
sage_unsup	MPSPhaseColl	12.000000	4000	PAU	8	False	1.685690	20.63	0.003419	0.004318	0.005710	0.000348	0.003339	0.001213	31.833199	67.238610	0.928191	978.779409	215.469639	8.187667	0.340615	0.719453	0.009932	0.319349	0.674512	0.006139	0.119361	0.665020	0.784381
sage_unsup	Coll	12.000000	4000	PAU	8	False	2.224065	17.57	0.003356	0.008209	0.006199	0.007610	0.000000	0.000000	100.000000	0.000000	0.000000	140.604468	nan	nan	1.070000	0.000000	0.000000	0.339281	0.651853	0.008865	0.119880	0.629843	0.749723
